action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,call_nbr,type_desc,detail_desc,business_desc
3697909455,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""RNTJEOTTPCVGLWCTHDVO\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""47\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_19_47,call_purpose,cti,3696969600,RNTJEOTTPCVGLWCTHDVO,19,47,1
3697909455,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""RNTJEOTTPCVGLWCTHDVO\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""47\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_19_47,call_purpose,cti,3696969600,RNTJEOTTPCVGLWCTHDVO,19,47,1
3697909625,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""URGBEROCFPSPDWJMUWJF\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""284\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_25_284,call_purpose,cti,3696969600,URGBEROCFPSPDWJMUWJF,25,284,1
3697909625,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""URGBEROCFPSPDWJMUWJF\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""284\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_25_284,call_purpose,cti,3696969600,URGBEROCFPSPDWJMUWJF,25,284,1
3697934663,inbound,17,customer_id,"""{\""action\"": {\""call_nbr\"": \""TJTTRJKQZNZRQHMAOPFB\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""14\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_14,call_purpose,cti,3696969600,TJTTRJKQZNZRQHMAOPFB,12,14,2
3697934663,inbound,42,customer_id,"""{\""action\"": {\""call_nbr\"": \""TJTTRJKQZNZRQHMAOPFB\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""14\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_14,call_purpose,cti,3696969600,TJTTRJKQZNZRQHMAOPFB,12,14,2
3697946311,inbound,18,customer_id,"""{\""action\"": {\""call_nbr\"": \""INCQQVFOHQSREVGJJJVP\""}, \""object\"": {\""type_desc\"": \""8\"", \""detail_desc\"": \""97\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_8_97,call_purpose,cti,3696969600,INCQQVFOHQSREVGJJJVP,8,97,0
3697946311,inbound,43,customer_id,"""{\""action\"": {\""call_nbr\"": \""INCQQVFOHQSREVGJJJVP\""}, \""object\"": {\""type_desc\"": \""8\"", \""detail_desc\"": \""97\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_8_97,call_purpose,cti,3696969600,INCQQVFOHQSREVGJJJVP,8,97,0
3697947096,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""RMBMUYLJMPTTOZEKOQPG\""}, \""object\"": {\""type_desc\"": \""2\"", \""detail_desc\"": \""133\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_2_133,call_purpose,cti,3696969600,RMBMUYLJMPTTOZEKOQPG,2,133,1
3697947096,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""RMBMUYLJMPTTOZEKOQPG\""}, \""object\"": {\""type_desc\"": \""2\"", \""detail_desc\"": \""133\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_2_133,call_purpose,cti,3696969600,RMBMUYLJMPTTOZEKOQPG,2,133,1
3697948844,inbound,4,customer_id,"""{\""action\"": {\""call_nbr\"": \""SEMOZOYZJHXAANRDYULP\""}, \""object\"": {\""type_desc\"": \""13\"", \""detail_desc\"": \""236\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_13_236,call_purpose,cti,3696969600,SEMOZOYZJHXAANRDYULP,13,236,0
3697948844,inbound,29,customer_id,"""{\""action\"": {\""call_nbr\"": \""SEMOZOYZJHXAANRDYULP\""}, \""object\"": {\""type_desc\"": \""13\"", \""detail_desc\"": \""236\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_13_236,call_purpose,cti,3696969600,SEMOZOYZJHXAANRDYULP,13,236,0
3697948925,inbound,14,customer_id,"""{\""action\"": {\""call_nbr\"": \""NWXSGDTHAUFKZIEOQTAK\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""271\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_21_271,call_purpose,cti,3696969600,NWXSGDTHAUFKZIEOQTAK,21,271,1
3697948925,inbound,39,customer_id,"""{\""action\"": {\""call_nbr\"": \""NWXSGDTHAUFKZIEOQTAK\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""271\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_21_271,call_purpose,cti,3696969600,NWXSGDTHAUFKZIEOQTAK,21,271,1
3697958016,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""USUBAWAGTFVWTVLTIWSP\""}, \""object\"": {\""type_desc\"": \""9\"", \""detail_desc\"": \""73\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_9_73,call_purpose,cti,3696969600,USUBAWAGTFVWTVLTIWSP,9,73,0
3697958016,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""USUBAWAGTFVWTVLTIWSP\""}, \""object\"": {\""type_desc\"": \""9\"", \""detail_desc\"": \""73\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_9_73,call_purpose,cti,3696969600,USUBAWAGTFVWTVLTIWSP,9,73,0
3697968804,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""PMVZHCITDOZZVVSCLVVN\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""18\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_17_18,call_purpose,cti,3696969600,PMVZHCITDOZZVVSCLVVN,17,18,2
3697968804,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""PMVZHCITDOZZVVSCLVVN\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""18\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_17_18,call_purpose,cti,3696969600,PMVZHCITDOZZVVSCLVVN,17,18,2
3697980376,inbound,18,customer_id,"""{\""action\"": {\""call_nbr\"": \""JGSNOHIHGYHNJYWVCKKY\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""28\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_12_28,call_purpose,cti,3696969600,JGSNOHIHGYHNJYWVCKKY,12,28,0
3697980376,inbound,43,customer_id,"""{\""action\"": {\""call_nbr\"": \""JGSNOHIHGYHNJYWVCKKY\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""28\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_12_28,call_purpose,cti,3696969600,JGSNOHIHGYHNJYWVCKKY,12,28,0
3697985742,inbound,25,customer_id,"""{\""action\"": {\""call_nbr\"": \""KZIKUBEFVCDRLGDDXXZP\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""126\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_23_126,call_purpose,cti,3696969600,KZIKUBEFVCDRLGDDXXZP,23,126,2
3697985742,inbound,50,customer_id,"""{\""action\"": {\""call_nbr\"": \""KZIKUBEFVCDRLGDDXXZP\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""126\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_23_126,call_purpose,cti,3696969600,KZIKUBEFVCDRLGDDXXZP,23,126,2
3697994397,inbound,17,customer_id,"""{\""action\"": {\""call_nbr\"": \""WICZRDTXGKCGHNOFWIMC\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""135\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_135,call_purpose,cti,3696969600,WICZRDTXGKCGHNOFWIMC,12,135,2
3697994397,inbound,42,customer_id,"""{\""action\"": {\""call_nbr\"": \""WICZRDTXGKCGHNOFWIMC\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""135\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_135,call_purpose,cti,3696969600,WICZRDTXGKCGHNOFWIMC,12,135,2
3697994776,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""SEOTQHFCMWVORZGBZTNQ\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""28\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_20_28,call_purpose,cti,3696969600,SEOTQHFCMWVORZGBZTNQ,20,28,1
3697994776,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""SEOTQHFCMWVORZGBZTNQ\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""28\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_20_28,call_purpose,cti,3696969600,SEOTQHFCMWVORZGBZTNQ,20,28,1
3697999891,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""NZUABKAMRWXMWAGPYHGA\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""214\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_21_214,call_purpose,cti,3696969600,NZUABKAMRWXMWAGPYHGA,21,214,1
3697999891,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""NZUABKAMRWXMWAGPYHGA\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""214\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_21_214,call_purpose,cti,3696969600,NZUABKAMRWXMWAGPYHGA,21,214,1
3698015435,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""UHOSMWBUVVIDRHCWITUQ\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""143\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_25_143,call_purpose,cti,3696969600,UHOSMWBUVVIDRHCWITUQ,25,143,0
3698015435,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""UHOSMWBUVVIDRHCWITUQ\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""143\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_25_143,call_purpose,cti,3696969600,UHOSMWBUVVIDRHCWITUQ,25,143,0
3698021609,inbound,9,customer_id,"""{\""action\"": {\""call_nbr\"": \""MSMHHHWXYGZWOAPWJRTI\""}, \""object\"": {\""type_desc\"": \""29\"", \""detail_desc\"": \""85\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_29_85,call_purpose,cti,3696969600,MSMHHHWXYGZWOAPWJRTI,29,85,1
3698021609,inbound,34,customer_id,"""{\""action\"": {\""call_nbr\"": \""MSMHHHWXYGZWOAPWJRTI\""}, \""object\"": {\""type_desc\"": \""29\"", \""detail_desc\"": \""85\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_29_85,call_purpose,cti,3696969600,MSMHHHWXYGZWOAPWJRTI,29,85,1
3698023885,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""NNKNSCYBOMQZSXTMRRZE\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""61\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_20_61,call_purpose,cti,3696969600,NNKNSCYBOMQZSXTMRRZE,20,61,0
3698023885,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""NNKNSCYBOMQZSXTMRRZE\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""61\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_20_61,call_purpose,cti,3696969600,NNKNSCYBOMQZSXTMRRZE,20,61,0
3698025757,inbound,17,customer_id,"""{\""action\"": {\""call_nbr\"": \""EUSLIQDLLCSIDCMQJOMH\""}, \""object\"": {\""type_desc\"": \""24\"", \""detail_desc\"": \""56\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_24_56,call_purpose,cti,3696969600,EUSLIQDLLCSIDCMQJOMH,24,56,1
3698025757,inbound,42,customer_id,"""{\""action\"": {\""call_nbr\"": \""EUSLIQDLLCSIDCMQJOMH\""}, \""object\"": {\""type_desc\"": \""24\"", \""detail_desc\"": \""56\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_24_56,call_purpose,cti,3696969600,EUSLIQDLLCSIDCMQJOMH,24,56,1
3698053276,inbound,5,customer_id,"""{\""action\"": {\""call_nbr\"": \""MTOAYVTFPFJFTSCRXTNP\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""174\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_4_174,call_purpose,cti,3696969600,MTOAYVTFPFJFTSCRXTNP,4,174,0
3698053276,inbound,30,customer_id,"""{\""action\"": {\""call_nbr\"": \""MTOAYVTFPFJFTSCRXTNP\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""174\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_4_174,call_purpose,cti,3696969600,MTOAYVTFPFJFTSCRXTNP,4,174,0
3698055216,inbound,17,customer_id,"""{\""action\"": {\""call_nbr\"": \""EJTUHEWHOLNZLOXCYLYR\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""251\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_19_251,call_purpose,cti,3696969600,EJTUHEWHOLNZLOXCYLYR,19,251,0
3698055216,inbound,42,customer_id,"""{\""action\"": {\""call_nbr\"": \""EJTUHEWHOLNZLOXCYLYR\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""251\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_19_251,call_purpose,cti,3696969600,EJTUHEWHOLNZLOXCYLYR,19,251,0
3698064382,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""TUQKXGVCKHRRSPDSETQV\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""88\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_19_88,call_purpose,cti,3696969600,TUQKXGVCKHRRSPDSETQV,19,88,1
3698064382,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""TUQKXGVCKHRRSPDSETQV\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""88\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_19_88,call_purpose,cti,3696969600,TUQKXGVCKHRRSPDSETQV,19,88,1
3698066489,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""MKSMKMHLYOMXFGAEGNOG\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""61\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_61,call_purpose,cti,3696969600,MKSMKMHLYOMXFGAEGNOG,3,61,2
3698066489,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""MKSMKMHLYOMXFGAEGNOG\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""61\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_61,call_purpose,cti,3696969600,MKSMKMHLYOMXFGAEGNOG,3,61,2
3698088592,inbound,5,customer_id,"""{\""action\"": {\""call_nbr\"": \""FTYMXGIHFZUFMUUPAVLA\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""163\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_21_163,call_purpose,cti,3696969600,FTYMXGIHFZUFMUUPAVLA,21,163,0
3698088592,inbound,30,customer_id,"""{\""action\"": {\""call_nbr\"": \""FTYMXGIHFZUFMUUPAVLA\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""163\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_21_163,call_purpose,cti,3696969600,FTYMXGIHFZUFMUUPAVLA,21,163,0
3698089791,inbound,24,customer_id,"""{\""action\"": {\""call_nbr\"": \""FFYYSWLMORDWFLIEWSMB\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""272\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_272,call_purpose,cti,3696969600,FFYYSWLMORDWFLIEWSMB,12,272,2
3698089791,inbound,49,customer_id,"""{\""action\"": {\""call_nbr\"": \""FFYYSWLMORDWFLIEWSMB\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""272\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_272,call_purpose,cti,3696969600,FFYYSWLMORDWFLIEWSMB,12,272,2
3698105179,inbound,23,customer_id,"""{\""action\"": {\""call_nbr\"": \""KGGMPSOOPETGOANYJCAP\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""64\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_21_64,call_purpose,cti,3696969600,KGGMPSOOPETGOANYJCAP,21,64,0
3698105179,inbound,48,customer_id,"""{\""action\"": {\""call_nbr\"": \""KGGMPSOOPETGOANYJCAP\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""64\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_21_64,call_purpose,cti,3696969600,KGGMPSOOPETGOANYJCAP,21,64,0
3698114060,inbound,10,customer_id,"""{\""action\"": {\""call_nbr\"": \""NXIPVKGPBQJFNZNRZZPP\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""71\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_71,call_purpose,cti,3696969600,NXIPVKGPBQJFNZNRZZPP,17,71,0
3698114060,inbound,35,customer_id,"""{\""action\"": {\""call_nbr\"": \""NXIPVKGPBQJFNZNRZZPP\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""71\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_71,call_purpose,cti,3696969600,NXIPVKGPBQJFNZNRZZPP,17,71,0
3698115498,inbound,22,customer_id,"""{\""action\"": {\""call_nbr\"": \""RWAEEBJWHXEPFGMLYTKC\""}, \""object\"": {\""type_desc\"": \""5\"", \""detail_desc\"": \""273\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_5_273,call_purpose,cti,3696969600,RWAEEBJWHXEPFGMLYTKC,5,273,2
3698115498,inbound,47,customer_id,"""{\""action\"": {\""call_nbr\"": \""RWAEEBJWHXEPFGMLYTKC\""}, \""object\"": {\""type_desc\"": \""5\"", \""detail_desc\"": \""273\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_5_273,call_purpose,cti,3696969600,RWAEEBJWHXEPFGMLYTKC,5,273,2
3698130052,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""WEPDPIDFSHBMQBCYPLVS\""}, \""object\"": {\""type_desc\"": \""7\"", \""detail_desc\"": \""95\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_7_95,call_purpose,cti,3696969600,WEPDPIDFSHBMQBCYPLVS,7,95,1
3698130052,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""WEPDPIDFSHBMQBCYPLVS\""}, \""object\"": {\""type_desc\"": \""7\"", \""detail_desc\"": \""95\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_7_95,call_purpose,cti,3696969600,WEPDPIDFSHBMQBCYPLVS,7,95,1
3698146648,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""FZXUCATCUFNVISBCUBSJ\""}, \""object\"": {\""type_desc\"": \""5\"", \""detail_desc\"": \""263\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_5_263,call_purpose,cti,3696969600,FZXUCATCUFNVISBCUBSJ,5,263,1
3698146648,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""FZXUCATCUFNVISBCUBSJ\""}, \""object\"": {\""type_desc\"": \""5\"", \""detail_desc\"": \""263\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_5_263,call_purpose,cti,3696969600,FZXUCATCUFNVISBCUBSJ,5,263,1
3698147680,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""LBWXGGTPYQWXJLXFXKMQ\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""26\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_20_26,call_purpose,cti,3696969600,LBWXGGTPYQWXJLXFXKMQ,20,26,2
3698147680,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""LBWXGGTPYQWXJLXFXKMQ\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""26\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_20_26,call_purpose,cti,3696969600,LBWXGGTPYQWXJLXFXKMQ,20,26,2
3698150087,inbound,21,customer_id,"""{\""action\"": {\""call_nbr\"": \""YJCGDXEUPVVEJCXKVYBJ\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""227\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_22_227,call_purpose,cti,3696969600,YJCGDXEUPVVEJCXKVYBJ,22,227,2
3698150087,inbound,46,customer_id,"""{\""action\"": {\""call_nbr\"": \""YJCGDXEUPVVEJCXKVYBJ\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""227\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_22_227,call_purpose,cti,3696969600,YJCGDXEUPVVEJCXKVYBJ,22,227,2
3698151128,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""CSUFARDWMWDBRXQDPZHF\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""13\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_4_13,call_purpose,cti,3696969600,CSUFARDWMWDBRXQDPZHF,4,13,1
3698151128,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""CSUFARDWMWDBRXQDPZHF\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""13\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_4_13,call_purpose,cti,3696969600,CSUFARDWMWDBRXQDPZHF,4,13,1
3698155614,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""TJGYRDEWFVIFJAANUGDW\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""181\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_12_181,call_purpose,cti,3696969600,TJGYRDEWFVIFJAANUGDW,12,181,1
3698155614,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""TJGYRDEWFVIFJAANUGDW\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""181\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_12_181,call_purpose,cti,3696969600,TJGYRDEWFVIFJAANUGDW,12,181,1
3698176555,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""UFLUWSLYKIUDTTMHETZV\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""295\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_21_295,call_purpose,cti,3696969600,UFLUWSLYKIUDTTMHETZV,21,295,0
3698176555,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""UFLUWSLYKIUDTTMHETZV\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""295\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_21_295,call_purpose,cti,3696969600,UFLUWSLYKIUDTTMHETZV,21,295,0
3698179942,inbound,10,customer_id,"""{\""action\"": {\""call_nbr\"": \""SBNGNVKDHXICZXZEFPSW\""}, \""object\"": {\""type_desc\"": \""16\"", \""detail_desc\"": \""129\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_16_129,call_purpose,cti,3696969600,SBNGNVKDHXICZXZEFPSW,16,129,0
3698179942,inbound,35,customer_id,"""{\""action\"": {\""call_nbr\"": \""SBNGNVKDHXICZXZEFPSW\""}, \""object\"": {\""type_desc\"": \""16\"", \""detail_desc\"": \""129\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_16_129,call_purpose,cti,3696969600,SBNGNVKDHXICZXZEFPSW,16,129,0
3698195408,inbound,19,customer_id,"""{\""action\"": {\""call_nbr\"": \""KCYYOYTEGDFYQIZQVLIB\""}, \""object\"": {\""type_desc\"": \""28\"", \""detail_desc\"": \""11\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_28_11,call_purpose,cti,3696969600,KCYYOYTEGDFYQIZQVLIB,28,11,0
3698195408,inbound,44,customer_id,"""{\""action\"": {\""call_nbr\"": \""KCYYOYTEGDFYQIZQVLIB\""}, \""object\"": {\""type_desc\"": \""28\"", \""detail_desc\"": \""11\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_28_11,call_purpose,cti,3696969600,KCYYOYTEGDFYQIZQVLIB,28,11,0
3698230018,inbound,21,customer_id,"""{\""action\"": {\""call_nbr\"": \""CPSDGXVWIDMQRAUYXEDB\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""15\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_19_15,call_purpose,cti,3696969600,CPSDGXVWIDMQRAUYXEDB,19,15,1
3698230018,inbound,46,customer_id,"""{\""action\"": {\""call_nbr\"": \""CPSDGXVWIDMQRAUYXEDB\""}, \""object\"": {\""type_desc\"": \""19\"", \""detail_desc\"": \""15\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_19_15,call_purpose,cti,3696969600,CPSDGXVWIDMQRAUYXEDB,19,15,1
3698236867,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""IFFXSJKYQKXYGSYCKLPZ\""}, \""object\"": {\""type_desc\"": \""28\"", \""detail_desc\"": \""174\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_28_174,call_purpose,cti,3696969600,IFFXSJKYQKXYGSYCKLPZ,28,174,0
3698236867,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""IFFXSJKYQKXYGSYCKLPZ\""}, \""object\"": {\""type_desc\"": \""28\"", \""detail_desc\"": \""174\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_28_174,call_purpose,cti,3696969600,IFFXSJKYQKXYGSYCKLPZ,28,174,0
