action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,txn_amt,original_currency_code,merchant_category_code,card_type,card_level
3699227436,purchase_consumption,33,customer_id,"""{\""action\"": {\""txn_amt\"": 11.849199994105575, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03509\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""2\""}}"",3696969600",QGYWZYWRWEZHCVKROUPF,credit_card,SITUNCBTCPPKNFFCQEGB,merchant_nbr,cc_txn,3696969600,11.84919999,TWD,3509,A,2
3699229829,cash_advance,7,customer_id,"""{\""action\"": {\""txn_amt\"": 448.3581669122903, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MMB1\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""5\""}}"",3696969600",FQZBVXEFIEIKHAOWVOBN,credit_card,NDVHKGZHKVFZVBHEYUDZ,merchant_nbr,cc_txn,3696969600,448.3581669,TWD,0MMB1,C,5
3699229829,cash_advance,32,customer_id,"""{\""action\"": {\""txn_amt\"": 448.3581669122903, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MMB1\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""5\""}}"",3696969600",FQZBVXEFIEIKHAOWVOBN,credit_card,NDVHKGZHKVFZVBHEYUDZ,merchant_nbr,cc_txn,3696969600,448.3581669,TWD,0MMB1,C,5
3699231680,purchase_consumption,22,customer_id,"""{\""action\"": {\""txn_amt\"": 969.271436879524, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03390\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",UVVQUXZZGWLDVBXAWNCZ,credit_card,CASVBYUUGFEEEZFXXAZM,merchant_nbr,cc_txn,3696969600,969.2714369,TWD,3390,E,4
3699231680,purchase_consumption,47,customer_id,"""{\""action\"": {\""txn_amt\"": 969.271436879524, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03390\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",UVVQUXZZGWLDVBXAWNCZ,credit_card,CASVBYUUGFEEEZFXXAZM,merchant_nbr,cc_txn,3696969600,969.2714369,TWD,3390,E,4
3699234612,purchase_consumption,11,customer_id,"""{\""action\"": {\""txn_amt\"": 929.4328227290771, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03779\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""3\""}}"",3696969600",YMXUYHPFYHWYZZUHCWBK,credit_card,WFXKPLMMTOTOZTJQJMXO,merchant_nbr,cc_txn,3696969600,929.4328227,TWD,3779,D,3
3699234612,purchase_consumption,36,customer_id,"""{\""action\"": {\""txn_amt\"": 929.4328227290771, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03779\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""3\""}}"",3696969600",YMXUYHPFYHWYZZUHCWBK,credit_card,WFXKPLMMTOTOZTJQJMXO,merchant_nbr,cc_txn,3696969600,929.4328227,TWD,3779,D,3
3699235317,purchase_consumption,11,customer_id,"""{\""action\"": {\""txn_amt\"": 119.48433138592253, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03661\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""2\""}}"",3696969600",TIVJLWXJBZECIVWJUKYS,credit_card,NRVEAJFBPDVCEKZNUYXU,merchant_nbr,cc_txn,3696969600,119.4843314,TWD,3661,C,2
3699235317,purchase_consumption,36,customer_id,"""{\""action\"": {\""txn_amt\"": 119.48433138592253, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03661\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""2\""}}"",3696969600",TIVJLWXJBZECIVWJUKYS,credit_card,NRVEAJFBPDVCEKZNUYXU,merchant_nbr,cc_txn,3696969600,119.4843314,TWD,3661,C,2
3699236193,cash_advance,25,customer_id,"""{\""action\"": {\""txn_amt\"": 1635.536640702009, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MRT8\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",JHSKLQQCIBEVRUCTSNOT,credit_card,QUDEEQLCOEXORDBITEXH,merchant_nbr,cc_txn,3696969600,1635.536641,TWD,0MRT8,E,4
3699236193,cash_advance,50,customer_id,"""{\""action\"": {\""txn_amt\"": 1635.536640702009, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MRT8\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",JHSKLQQCIBEVRUCTSNOT,credit_card,QUDEEQLCOEXORDBITEXH,merchant_nbr,cc_txn,3696969600,1635.536641,TWD,0MRT8,E,4
3699236236,purchase_consumption,12,customer_id,"""{\""action\"": {\""txn_amt\"": 385.8010838181345, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07631\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""6\""}}"",3696969600",VUSUKYPLJUMVMRWHVLWS,credit_card,RDLOVDGBCZKSPWTDURWK,merchant_nbr,cc_txn,3696969600,385.8010838,TWD,7631,B,6
3699236236,purchase_consumption,37,customer_id,"""{\""action\"": {\""txn_amt\"": 385.8010838181345, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07631\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""6\""}}"",3696969600",VUSUKYPLJUMVMRWHVLWS,credit_card,RDLOVDGBCZKSPWTDURWK,merchant_nbr,cc_txn,3696969600,385.8010838,TWD,7631,B,6
3699239028,cash_advance,8,customer_id,"""{\""action\"": {\""txn_amt\"": 150.76798193204397, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07311\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",BORTWBLNFLERZEIIIHDE,credit_card,NRGKRULBZDJEACRJTAHX,merchant_nbr,cc_txn,3696969600,150.7679819,TWD,7311,E,3
3699239028,cash_advance,33,customer_id,"""{\""action\"": {\""txn_amt\"": 150.76798193204397, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07311\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",BORTWBLNFLERZEIIIHDE,credit_card,NRGKRULBZDJEACRJTAHX,merchant_nbr,cc_txn,3696969600,150.7679819,TWD,7311,E,3
3699242052,cash_advance,10,customer_id,"""{\""action\"": {\""txn_amt\"": 38.895397897159405, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07929\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""5\""}}"",3696969600",KSZQQWAFVTBWLAJDOFJY,credit_card,RFEUHCZYOUOWJFDFIHLY,merchant_nbr,cc_txn,3696969600,38.8953979,TWD,7929,B,5
3699242052,cash_advance,35,customer_id,"""{\""action\"": {\""txn_amt\"": 38.895397897159405, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07929\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""5\""}}"",3696969600",KSZQQWAFVTBWLAJDOFJY,credit_card,RFEUHCZYOUOWJFDFIHLY,merchant_nbr,cc_txn,3696969600,38.8953979,TWD,7929,B,5
3699242374,purchase_consumption,4,customer_id,"""{\""action\"": {\""txn_amt\"": 130.08224521838648, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03678\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""3\""}}"",3696969600",HJEOLXAAFNANSQIFLICI,credit_card,JIYYEMAUROHILTNZPMRF,merchant_nbr,cc_txn,3696969600,130.0822452,TWD,3678,B,3
3699242374,purchase_consumption,29,customer_id,"""{\""action\"": {\""txn_amt\"": 130.08224521838648, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03678\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""3\""}}"",3696969600",HJEOLXAAFNANSQIFLICI,credit_card,JIYYEMAUROHILTNZPMRF,merchant_nbr,cc_txn,3696969600,130.0822452,TWD,3678,B,3
3699242484,purchase_consumption,12,customer_id,"""{\""action\"": {\""txn_amt\"": 112.46306380259192, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03503\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""2\""}}"",3696969600",KLQYYUDERMBEFPLMYCEC,credit_card,ZQZROGWHFMTGLMKFMZLJ,merchant_nbr,cc_txn,3696969600,112.4630638,TWD,3503,D,2
3699242484,purchase_consumption,37,customer_id,"""{\""action\"": {\""txn_amt\"": 112.46306380259192, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03503\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""2\""}}"",3696969600",KLQYYUDERMBEFPLMYCEC,credit_card,ZQZROGWHFMTGLMKFMZLJ,merchant_nbr,cc_txn,3696969600,112.4630638,TWD,3503,D,2
3699243106,purchase_consumption,18,customer_id,"""{\""action\"": {\""txn_amt\"": 307.7321731117927, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05271\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""5\""}}"",3696969600",PUXDUBRIMKGUBDWMCFEX,credit_card,JGJWHOSCGXOUMPMHXKAX,merchant_nbr,cc_txn,3696969600,307.7321731,TWD,5271,B,5
3699243106,purchase_consumption,43,customer_id,"""{\""action\"": {\""txn_amt\"": 307.7321731117927, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05271\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""5\""}}"",3696969600",PUXDUBRIMKGUBDWMCFEX,credit_card,JGJWHOSCGXOUMPMHXKAX,merchant_nbr,cc_txn,3696969600,307.7321731,TWD,5271,B,5
3699249099,purchase_consumption,6,customer_id,"""{\""action\"": {\""txn_amt\"": 525.2798088465161, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03741\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""3\""}}"",3696969600",UVNUECDXIRLYTRWTXLUW,credit_card,VSKMAAROENRGDAWOJVWD,merchant_nbr,cc_txn,3696969600,525.2798088,TWD,3741,A,3
3699249099,purchase_consumption,31,customer_id,"""{\""action\"": {\""txn_amt\"": 525.2798088465161, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03741\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""3\""}}"",3696969600",UVNUECDXIRLYTRWTXLUW,credit_card,VSKMAAROENRGDAWOJVWD,merchant_nbr,cc_txn,3696969600,525.2798088,TWD,3741,A,3
3699250885,purchase_consumption,4,customer_id,"""{\""action\"": {\""txn_amt\"": 193.5933149473704, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07311\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",BZBFQNCXIHSNKPFFKKHO,credit_card,VTXZDKLGLOYUGBZFGQEZ,merchant_nbr,cc_txn,3696969600,193.5933149,TWD,7311,C,4
3699250885,purchase_consumption,29,customer_id,"""{\""action\"": {\""txn_amt\"": 193.5933149473704, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07311\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",BZBFQNCXIHSNKPFFKKHO,credit_card,VTXZDKLGLOYUGBZFGQEZ,merchant_nbr,cc_txn,3696969600,193.5933149,TWD,7311,C,4
3699253361,purchase_consumption,11,customer_id,"""{\""action\"": {\""txn_amt\"": 1299.5478033883269, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05047\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",JGHNULKLRCFQCKWLFURZ,credit_card,TUJZYYOCIZTDGCYHCBCS,merchant_nbr,cc_txn,3696969600,1299.547803,TWD,5047,C,3
3699253361,purchase_consumption,36,customer_id,"""{\""action\"": {\""txn_amt\"": 1299.5478033883269, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05047\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",JGHNULKLRCFQCKWLFURZ,credit_card,TUJZYYOCIZTDGCYHCBCS,merchant_nbr,cc_txn,3696969600,1299.547803,TWD,5047,C,3
3699265899,cash_advance,7,customer_id,"""{\""action\"": {\""txn_amt\"": 1052.6927630040698, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03535\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",YSYZTIQKXDHEWXBFZPFM,credit_card,SISGPYVELDUBNBEGMRCM,merchant_nbr,cc_txn,3696969600,1052.692763,TWD,3535,A,4
3699265899,cash_advance,32,customer_id,"""{\""action\"": {\""txn_amt\"": 1052.6927630040698, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03535\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",YSYZTIQKXDHEWXBFZPFM,credit_card,SISGPYVELDUBNBEGMRCM,merchant_nbr,cc_txn,3696969600,1052.692763,TWD,3535,A,4
3699267707,cash_advance,12,customer_id,"""{\""action\"": {\""txn_amt\"": 3.9674880998387265, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05949\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",JQBOZATWMDNOJOIJSZEF,credit_card,ARHRELORGSRGLFXDZPNG,merchant_nbr,cc_txn,3696969600,3.9674881,TWD,5949,C,4
3699267707,cash_advance,37,customer_id,"""{\""action\"": {\""txn_amt\"": 3.9674880998387265, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05949\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",JQBOZATWMDNOJOIJSZEF,credit_card,ARHRELORGSRGLFXDZPNG,merchant_nbr,cc_txn,3696969600,3.9674881,TWD,5949,C,4
3699267978,cash_advance,10,customer_id,"""{\""action\"": {\""txn_amt\"": 1132.2265642482964, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05713\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""4\""}}"",3696969600",TPOVKHSPHJBOMHMLHJBH,credit_card,DBBXNTMZBNZQTDWCGQTZ,merchant_nbr,cc_txn,3696969600,1132.226564,TWD,5713,D,4
3699267978,cash_advance,35,customer_id,"""{\""action\"": {\""txn_amt\"": 1132.2265642482964, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05713\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""4\""}}"",3696969600",TPOVKHSPHJBOMHMLHJBH,credit_card,DBBXNTMZBNZQTDWCGQTZ,merchant_nbr,cc_txn,3696969600,1132.226564,TWD,5713,D,4
3699271520,purchase_consumption,12,customer_id,"""{\""action\"": {\""txn_amt\"": 555.8776405704156, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""08999\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""2\""}}"",3696969600",NXBCRGBHTVVJGYFNIOYJ,credit_card,EBKUGOBMOKVSVUQYLQTM,merchant_nbr,cc_txn,3696969600,555.8776406,TWD,8999,B,2
3699271520,purchase_consumption,37,customer_id,"""{\""action\"": {\""txn_amt\"": 555.8776405704156, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""08999\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""2\""}}"",3696969600",NXBCRGBHTVVJGYFNIOYJ,credit_card,EBKUGOBMOKVSVUQYLQTM,merchant_nbr,cc_txn,3696969600,555.8776406,TWD,8999,B,2
3699275591,purchase_consumption,8,customer_id,"""{\""action\"": {\""txn_amt\"": 658.9461401094687, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0RRE4\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""4\""}}"",3696969600",VLCIXQJRFTTEMWLFOJMM,credit_card,EBBBMTWWSHSQDBGGREKB,merchant_nbr,cc_txn,3696969600,658.9461401,TWD,0RRE4,D,4
3699275591,purchase_consumption,33,customer_id,"""{\""action\"": {\""txn_amt\"": 658.9461401094687, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0RRE4\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""4\""}}"",3696969600",VLCIXQJRFTTEMWLFOJMM,credit_card,EBBBMTWWSHSQDBGGREKB,merchant_nbr,cc_txn,3696969600,658.9461401,TWD,0RRE4,D,4
3699279663,cash_advance,18,customer_id,"""{\""action\"": {\""txn_amt\"": 445.83875552780177, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03596\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",PQABDRGYEOYQSNCVORMW,credit_card,BEGWIBASCOVNGYEOGZKC,merchant_nbr,cc_txn,3696969600,445.8387555,TWD,3596,E,4
3699279663,cash_advance,43,customer_id,"""{\""action\"": {\""txn_amt\"": 445.83875552780177, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03596\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",PQABDRGYEOYQSNCVORMW,credit_card,BEGWIBASCOVNGYEOGZKC,merchant_nbr,cc_txn,3696969600,445.8387555,TWD,3596,E,4
3699282604,cash_advance,19,customer_id,"""{\""action\"": {\""txn_amt\"": 2163.8295670087095, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03180\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",NDTJCHZMDGJJSYXFJTKZ,credit_card,ERPDLKBVMFYSWJSOWZBF,merchant_nbr,cc_txn,3696969600,2163.829567,TWD,3180,C,4
3699282604,cash_advance,44,customer_id,"""{\""action\"": {\""txn_amt\"": 2163.8295670087095, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03180\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",NDTJCHZMDGJJSYXFJTKZ,credit_card,ERPDLKBVMFYSWJSOWZBF,merchant_nbr,cc_txn,3696969600,2163.829567,TWD,3180,C,4
3699288827,purchase_consumption,7,customer_id,"""{\""action\"": {\""txn_amt\"": 1497.7085823350965, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03592\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""5\""}}"",3696969600",OZAKFTQCCEJIYSSFJBEU,credit_card,KZZVMROUWEUCGKBQXLOI,merchant_nbr,cc_txn,3696969600,1497.708582,TWD,3592,B,5
3699288827,purchase_consumption,32,customer_id,"""{\""action\"": {\""txn_amt\"": 1497.7085823350965, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03592\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""5\""}}"",3696969600",OZAKFTQCCEJIYSSFJBEU,credit_card,KZZVMROUWEUCGKBQXLOI,merchant_nbr,cc_txn,3696969600,1497.708582,TWD,3592,B,5
3699290479,purchase_consumption,11,customer_id,"""{\""action\"": {\""txn_amt\"": 480.05333192669144, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MMM1\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""5\""}}"",3696969600",OVJSNLENSMXZPVJSRDEP,credit_card,RGFDQXDAFDXPWPYVRUQM,merchant_nbr,cc_txn,3696969600,480.0533319,TWD,0MMM1,A,5
3699290479,purchase_consumption,36,customer_id,"""{\""action\"": {\""txn_amt\"": 480.05333192669144, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MMM1\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""5\""}}"",3696969600",OVJSNLENSMXZPVJSRDEP,credit_card,RGFDQXDAFDXPWPYVRUQM,merchant_nbr,cc_txn,3696969600,480.0533319,TWD,0MMM1,A,5
3699291858,cash_advance,9,customer_id,"""{\""action\"": {\""txn_amt\"": 779.627450493577, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""04457\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",BSILZFYEXDDAQWLXWDIJ,credit_card,EMABFFDWIPGGCWJAJTDS,merchant_nbr,cc_txn,3696969600,779.6274505,TWD,4457,C,3
3699291858,cash_advance,34,customer_id,"""{\""action\"": {\""txn_amt\"": 779.627450493577, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""04457\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",BSILZFYEXDDAQWLXWDIJ,credit_card,EMABFFDWIPGGCWJAJTDS,merchant_nbr,cc_txn,3696969600,779.6274505,TWD,4457,C,3
3699291924,cash_advance,8,customer_id,"""{\""action\"": {\""txn_amt\"": 313.84639115251684, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MMC3\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""3\""}}"",3696969600",LCQJZJGITJUURVIKYCKU,credit_card,VQAJUZXHUCNUBMKDLIUM,merchant_nbr,cc_txn,3696969600,313.8463912,TWD,0MMC3,D,3
3699291924,cash_advance,33,customer_id,"""{\""action\"": {\""txn_amt\"": 313.84639115251684, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MMC3\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""3\""}}"",3696969600",LCQJZJGITJUURVIKYCKU,credit_card,VQAJUZXHUCNUBMKDLIUM,merchant_nbr,cc_txn,3696969600,313.8463912,TWD,0MMC3,D,3
3699295311,purchase_consumption,10,customer_id,"""{\""action\"": {\""txn_amt\"": 273.85566169542955, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MME3\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""5\""}}"",3696969600",MQWRRBUMHVZUTMTWUEQY,credit_card,PFFEYSZCFLHQXQEEPYFP,merchant_nbr,cc_txn,3696969600,273.8556617,TWD,0MME3,A,5
3699295311,purchase_consumption,35,customer_id,"""{\""action\"": {\""txn_amt\"": 273.85566169542955, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0MME3\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""5\""}}"",3696969600",MQWRRBUMHVZUTMTWUEQY,credit_card,PFFEYSZCFLHQXQEEPYFP,merchant_nbr,cc_txn,3696969600,273.8556617,TWD,0MME3,A,5
3699296329,purchase_consumption,15,customer_id,"""{\""action\"": {\""txn_amt\"": 195.271217921905, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03607\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",QEBRJGSBNGNVKDHXICZX,credit_card,DABMCASPBRXWLFMJZQGQ,merchant_nbr,cc_txn,3696969600,195.2712179,TWD,3607,C,4
3699296329,purchase_consumption,40,customer_id,"""{\""action\"": {\""txn_amt\"": 195.271217921905, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03607\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",QEBRJGSBNGNVKDHXICZX,credit_card,DABMCASPBRXWLFMJZQGQ,merchant_nbr,cc_txn,3696969600,195.2712179,TWD,3607,C,4
3699297190,purchase_consumption,6,customer_id,"""{\""action\"": {\""txn_amt\"": 203.12599283879112, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05499\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",YHMOIWJNYRPFBYPZYTGW,credit_card,YGHMILRMSDJMCEOVBDYW,merchant_nbr,cc_txn,3696969600,203.1259928,TWD,5499,C,3
3699297190,purchase_consumption,31,customer_id,"""{\""action\"": {\""txn_amt\"": 203.12599283879112, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05499\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",YHMOIWJNYRPFBYPZYTGW,credit_card,YGHMILRMSDJMCEOVBDYW,merchant_nbr,cc_txn,3696969600,203.1259928,TWD,5499,C,3
3699301822,purchase_consumption,8,customer_id,"""{\""action\"": {\""txn_amt\"": 842.8427153975651, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03812\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",FYWMVSYSWXQOLGDQUGML,credit_card,WLRPGRNTLRJXYRXOLGSE,merchant_nbr,cc_txn,3696969600,842.8427154,TWD,3812,E,3
3699301822,purchase_consumption,33,customer_id,"""{\""action\"": {\""txn_amt\"": 842.8427153975651, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03812\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",FYWMVSYSWXQOLGDQUGML,credit_card,WLRPGRNTLRJXYRXOLGSE,merchant_nbr,cc_txn,3696969600,842.8427154,TWD,3812,E,3
3699302735,purchase_consumption,11,customer_id,"""{\""action\"": {\""txn_amt\"": 575.8666742838626, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03523\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""5\""}}"",3696969600",WCXNDSHJBAMMYOADXCOI,credit_card,VLEQFYZCBTTVTOBUMGGP,merchant_nbr,cc_txn,3696969600,575.8666743,TWD,3523,C,5
3699302735,purchase_consumption,36,customer_id,"""{\""action\"": {\""txn_amt\"": 575.8666742838626, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03523\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""5\""}}"",3696969600",WCXNDSHJBAMMYOADXCOI,credit_card,VLEQFYZCBTTVTOBUMGGP,merchant_nbr,cc_txn,3696969600,575.8666743,TWD,3523,C,5
3699302759,cash_advance,6,customer_id,"""{\""action\"": {\""txn_amt\"": 3442.8803713557677, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05039\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",TDEDBTSKVFGCFQVQCFEE,credit_card,ZLCFVGJPCMPGANQDPMBR,merchant_nbr,cc_txn,3696969600,3442.880371,TWD,5039,E,3
